away,home,away_ago_win,away_ago_lose,home_ago_win,home_ago_lose,score_away,score_home,result
3,64,3,3,4,5,96,80,0
63,112,28,47,28,46,95,93,0
165,193,16,36,32,22,91,110,1
154,182,8,9,8,8,105,107,1
196,154,15,29,19,25,106,111,1
110,47,5,15,12,9,114,121,1
176,183,1,0,1,0,105,113,1
62,181,10,23,20,14,85,88,1
26,87,19,14,20,13,100,103,1
206,115,24,5,11,17,108,83,0
0,54,23,11,14,21,99,105,1
102,151,46,28,44,31,124,133,1
67,144,22,8,27,5,111,121,1
155,141,1,0,0,0,94,125,1
164,33,20,54,30,44,94,105,1
39,158,4,6,6,5,118,125,1
35,84,11,4,11,3,89,102,1
154,203,0,1,1,0,91,102,1
204,176,1,1,1,1,108,109,1
202,118,2,3,3,2,99,107,1
17,113,24,37,30,30,101,114,1
139,153,20,30,32,20,112,120,1
28,14,5,9,5,10,89,103,1
159,194,38,40,45,33,97,109,1
108,171,22,32,22,31,110,116,1
24,50,50,17,27,40,86,92,1
41,8,9,10,8,11,93,90,0
55,139,1,2,2,1,107,79,0
188,118,12,10,17,4,94,101,1
110,145,10,32,15,25,111,126,1
8,15,20,39,22,38,77,116,1
170,51,20,37,12,46,124,86,0
101,33,23,27,21,32,92,99,1
92,3,7,17,9,13,83,82,0
53,116,8,9,5,12,106,104,0
161,154,4,5,3,5,102,114,1
198,11,3,2,2,3,111,118,1
22,83,0,1,1,0,78,75,0
23,182,44,27,39,31,100,91,0
84,119,35,14,39,13,110,100,0
10,3,10,15,9,16,84,100,1
194,173,8,0,6,2,95,98,1
5,52,36,34,29,43,94,106,1
72,107,50,13,23,41,102,115,1
6,102,32,36,41,26,107,112,1
68,0,0,0,0,0,103,95,0
193,116,2,1,0,2,80,116,1
179,172,32,44,30,47,87,98,1
142,128,57,13,44,24,122,108,0
204,113,60,17,38,38,91,110,1
26,19,13,8,13,11,96,118,1
133,63,3,4,1,5,140,133,0
4,100,18,9,19,7,99,91,0
159,103,8,8,9,6,133,138,1
72,156,51,14,17,47,91,86,0
37,135,18,25,15,28,73,108,1
91,112,2,1,2,1,75,90,1
38,171,1,7,2,7,109,111,1
61,117,19,49,45,23,95,93,0
98,91,3,19,11,13,83,90,1
152,145,15,6,5,17,87,86,0
38,129,15,41,29,27,104,112,1
51,86,10,41,21,29,95,109,1
100,72,0,0,0,0,104,98,0
205,142,34,20,42,9,99,110,1
170,58,22,41,14,50,107,114,1
2,84,0,0,0,0,93,86,0
193,165,28,21,15,32,115,96,0
72,37,2,1,1,2,115,120,1
67,172,8,4,4,9,99,102,1
47,131,22,15,25,13,125,131,1
15,97,16,32,11,37,79,77,0
117,110,14,8,5,16,111,103,0
151,200,22,11,12,21,98,102,1
93,142,7,12,14,2,97,98,1
41,83,3,3,3,3,88,101,1
83,15,34,11,16,30,88,73,0
150,122,41,21,43,20,108,120,1
158,172,4,4,4,5,101,91,0
70,42,40,32,37,34,107,118,1
129,73,11,18,17,12,97,106,1
171,108,23,31,22,34,114,110,0
46,60,44,25,25,43,99,105,1
46,6,37,19,27,29,103,104,1
24,183,46,15,42,19,86,112,1
155,3,16,25,19,20,100,102,1
65,149,22,7,20,10,110,98,0
32,4,1,3,3,1,94,88,0
108,122,1,1,2,0,93,117,1
131,173,31,26,40,16,99,118,1
132,111,15,16,16,17,98,100,1
163,37,32,30,25,34,108,100,0
9,119,2,4,4,2,91,106,1
35,140,6,3,6,5,93,102,1
132,1,19,20,33,9,97,111,1
99,24,0,0,0,0,102,96,0
159,117,12,13,19,8,113,110,0
131,82,3,3,5,2,116,114,0
179,144,2,5,5,2,95,116,1
82,40,2,1,1,2,98,90,0
158,207,15,27,30,8,94,134,1
185,52,6,10,8,9,116,111,0
201,117,7,1,5,3,117,104,0
184,121,8,1,3,7,69,65,0
186,151,42,19,36,23,122,103,0
73,5,30,24,27,24,113,90,0
87,192,18,12,17,16,90,99,1
171,199,25,36,23,38,112,115,1
12,192,0,1,0,0,106,76,0
125,139,15,14,11,14,93,91,0
204,17,37,14,21,29,100,109,1
64,155,6,12,10,9,106,94,0
32,58,40,40,18,62,107,97,0
186,207,2,2,2,2,107,110,1
135,107,31,40,27,45,91,107,1
128,205,30,9,24,16,96,110,1
22,90,12,6,12,7,106,85,0
34,123,40,37,43,33,79,110,1
99,57,30,28,15,43,122,103,0
58,65,0,6,5,1,88,120,1
101,143,36,37,66,7,94,102,1
159,124,11,9,9,11,99,106,1
59,171,2,31,12,19,110,105,0
67,165,22,9,9,23,91,99,1
51,100,5,32,23,11,91,101,1
134,162,2,15,9,7,112,104,0
2,9,8,8,4,14,95,85,0
8,188,21,42,39,25,101,109,1
104,195,29,24,13,40,92,94,1
112,203,16,17,28,11,88,106,1
166,145,4,9,2,13,82,100,1
175,133,13,21,17,18,94,100,1
110,187,17,59,43,33,89,106,1
148,190,37,19,30,23,96,102,1
148,85,3,2,3,2,97,102,1
112,105,21,37,41,22,88,111,1
5,19,2,0,2,0,94,98,1
189,147,0,1,1,0,91,93,1
27,67,35,33,40,29,91,116,1
153,55,14,10,17,7,90,95,1
153,195,35,22,15,41,93,91,0
202,118,28,13,33,10,114,105,0
99,120,2,3,4,1,105,106,1
60,6,17,28,23,25,108,121,1
20,130,17,21,16,22,125,124,0
46,179,35,19,22,32,111,98,0
187,54,22,24,20,25,99,94,0
18,11,6,23,18,11,103,80,0
186,95,28,9,16,21,100,93,0
100,191,43,33,52,24,92,83,0
93,107,13,24,15,20,90,93,1
122,185,53,23,37,39,110,118,1
192,45,38,25,38,26,96,116,1
140,16,10,7,6,13,104,97,0
117,47,20,9,16,12,98,112,1
93,32,21,44,33,30,91,97,1
135,142,31,37,55,13,91,106,1
177,65,11,5,13,2,106,102,0
176,148,23,16,26,13,127,129,1
138,14,4,1,1,5,97,102,1
201,82,54,12,45,21,80,110,1
85,71,54,25,36,43,85,98,1
86,163,9,11,12,10,103,97,0
102,46,3,3,3,3,105,115,1
87,5,23,21,25,18,89,84,0
192,108,24,19,16,26,102,101,0
200,102,19,31,29,20,91,105,1
152,117,41,19,36,21,90,87,0
41,48,0,0,0,0,104,106,1
102,39,30,21,9,43,114,110,0
153,202,40,23,45,16,97,121,1
103,0,4,2,2,3,92,94,1
60,200,4,18,7,15,99,88,0
140,203,0,1,1,0,100,91,0
188,181,27,21,27,24,89,98,1
118,153,38,12,31,19,102,93,0
151,200,15,5,7,12,114,96,0
114,121,7,36,22,22,84,92,1
67,39,30,21,9,41,103,95,0
173,159,51,21,36,35,91,83,0
189,35,36,18,33,23,76,72,0
166,103,6,23,18,13,86,104,1
107,156,19,33,13,38,106,96,0
170,191,26,46,50,24,83,97,1
89,145,15,8,5,19,94,85,0
114,184,12,42,37,18,102,113,1
193,130,27,20,20,27,109,112,1
7,138,8,27,14,21,98,116,1
27,34,33,31,30,33,85,99,1
205,32,41,25,34,33,114,103,0
187,61,21,23,13,31,100,98,0
172,144,27,44,57,14,100,114,1
161,112,11,19,13,13,107,111,1
59,199,8,45,20,33,114,121,1
49,35,9,3,8,4,89,96,1
92,24,0,0,0,0,87,97,1
21,0,0,1,1,0,90,96,1
2,42,22,15,20,18,100,99,0
175,161,8,10,7,12,97,94,0
87,143,22,15,35,2,103,111,1
198,107,31,27,20,38,99,92,0
193,20,18,12,14,16,98,86,0
49,147,38,25,45,21,80,93,1
95,6,28,52,39,41,75,122,1
145,54,5,20,9,15,91,105,1
68,21,7,4,4,4,102,92,0
186,193,22,8,19,12,109,115,1
87,157,43,30,15,59,100,102,1
134,162,0,1,1,0,84,87,1
4,18,34,20,21,33,91,100,1
177,191,28,13,29,11,103,95,0
19,101,34,32,30,35,81,124,1
85,36,2,1,1,2,102,96,0
184,142,1,3,3,1,90,104,1
200,186,9,18,19,7,100,122,1
143,45,23,0,13,9,124,119,0
74,102,37,33,42,28,100,104,1
123,95,42,31,27,47,114,106,0
15,22,24,40,41,23,97,103,1
26,52,40,36,31,46,92,87,0
110,138,6,18,8,16,99,108,1
106,36,10,6,5,12,111,87,0
174,181,27,22,26,22,101,99,0
179,34,31,44,40,36,109,105,0
203,126,5,1,2,3,112,109,0
20,74,15,19,16,16,98,105,1
120,17,3,1,2,2,119,110,0
15,111,3,11,5,8,85,93,1
16,147,23,41,44,20,97,129,1
158,144,26,55,66,15,94,109,1
21,187,30,39,37,32,78,99,1
136,199,28,33,23,37,106,94,0
143,38,21,0,5,14,114,98,0
109,165,6,10,5,12,120,114,0
134,190,22,46,39,27,86,96,1
197,190,1,3,2,2,99,84,0
34,179,4,2,0,5,75,86,1
157,206,3,19,18,5,87,109,1
92,120,7,16,18,4,98,101,1
38,19,19,49,35,34,103,115,1
183,134,13,5,3,15,103,109,1
136,19,0,0,1,0,87,92,1
54,138,12,18,11,18,95,110,1
152,14,9,2,4,7,103,90,0
125,132,28,37,35,30,94,96,1
137,179,34,19,20,32,105,112,1
83,55,31,11,25,18,84,78,0
2,70,28,18,26,19,93,76,0
71,113,31,38,34,35,83,107,1
189,175,54,26,40,40,103,97,0
183,3,44,20,35,29,87,111,1
205,107,16,7,10,13,99,91,0
182,119,0,0,0,0,91,120,1
106,24,24,25,39,11,80,119,1
54,82,0,0,0,0,89,97,1
34,6,15,16,16,17,116,96,0
103,28,31,25,21,33,94,87,0
191,198,25,10,17,18,95,106,1
156,135,12,28,13,26,85,94,1
153,104,2,0,0,2,84,99,1
29,181,6,10,10,7,105,99,0
58,72,10,37,39,8,85,91,1
7,131,8,30,26,13,99,121,1
34,67,1,0,0,1,100,106,1
149,107,50,26,28,48,107,92,0
71,3,18,15,13,18,84,91,1
110,201,4,14,15,3,101,107,1
168,98,16,29,11,31,96,94,0
122,73,11,6,11,8,100,106,1
93,170,8,14,10,9,105,96,0
59,108,9,62,29,42,103,104,1
87,94,17,11,17,12,108,101,0
68,89,1,0,0,1,82,88,1
137,6,43,26,32,37,86,95,1
3,190,11,17,13,16,95,91,0
82,117,32,14,30,16,108,103,0
82,124,29,9,20,17,107,100,0
105,2,45,22,36,29,119,118,0
152,61,20,7,10,17,120,110,0
109,165,20,25,15,31,123,112,0
54,21,32,30,27,35,110,100,0
201,68,58,19,44,33,97,90,0
52,38,20,20,10,28,104,110,1
200,151,7,16,16,7,105,133,1
155,176,14,20,19,15,97,110,1
25,51,34,43,15,62,102,86,0
20,95,34,38,26,46,87,115,1
24,106,34,8,20,21,96,109,1
151,137,33,21,34,21,88,72,0
188,195,35,24,17,42,75,88,1
45,73,47,32,47,32,107,118,1
2,168,35,28,22,43,79,121,1
103,194,39,27,39,29,114,103,0
33,73,22,33,31,25,117,109,0
159,131,25,25,31,23,95,83,0
172,95,2,3,1,3,94,102,1
72,121,53,15,38,30,115,123,1
40,82,6,2,5,3,112,107,0
85,36,1,1,0,1,100,101,1
102,6,2,6,5,4,95,106,1
104,118,17,14,23,7,118,124,1
97,195,9,32,10,33,99,89,0
148,162,41,20,35,24,104,96,0
124,21,26,23,19,27,87,100,1
16,2,24,49,39,32,94,95,1
69,181,3,0,1,2,84,95,1
105,154,8,8,7,8,103,122,1
37,32,21,29,28,23,97,103,1
72,65,0,0,0,0,102,109,1
130,137,38,39,47,30,87,106,1
35,70,23,15,21,16,95,109,1
33,66,9,14,14,9,83,90,1
30,84,0,1,1,0,86,98,1
117,131,32,17,30,21,121,105,0
87,38,14,9,7,17,104,98,0
207,186,6,3,5,3,106,100,0
205,149,2,3,4,2,89,85,0
53,34,26,38,29,33,93,104,1
144,67,8,2,7,3,127,121,0
130,95,23,33,21,37,112,103,0
131,103,29,21,29,20,113,106,0
153,90,10,6,10,4,80,92,1
190,17,14,18,14,19,112,84,0
200,158,33,47,25,55,96,108,1
37,100,16,23,27,12,102,80,0
184,65,50,23,43,30,96,99,1
29,104,2,1,3,2,86,91,1
44,121,30,36,37,30,118,122,1
199,150,11,24,24,13,111,114,1
98,84,3,17,14,6,72,102,1
149,205,32,15,30,17,105,85,0
82,47,31,13,23,21,88,93,1
63,42,2,6,5,4,89,107,1
121,72,22,20,35,8,93,103,1
64,36,1,2,2,1,87,79,0
22,90,2,1,1,2,101,99,0
82,159,21,9,13,14,95,83,0
120,148,3,2,2,3,104,98,0
105,133,8,6,7,7,103,105,1
27,20,17,18,16,20,121,116,0
59,206,0,9,6,2,83,92,1
143,150,12,0,6,4,124,117,0
23,49,3,1,1,3,75,85,1
181,118,22,20,32,9,104,103,0
10,183,16,30,31,17,92,106,1
146,139,19,10,11,17,97,104,1
50,10,5,14,7,13,94,109,1
48,8,7,10,6,10,81,91,1
7,82,8,39,33,14,90,117,1
159,173,12,12,20,5,91,106,1
148,113,7,4,7,5,102,98,0
180,89,16,19,23,12,95,110,1
85,57,27,11,13,25,101,86,0
24,134,16,2,4,15,95,86,0
61,28,22,58,33,47,86,93,1
95,34,6,7,5,7,89,93,1
98,9,20,41,21,42,90,95,1
134,204,22,44,49,16,104,122,1
122,108,30,12,16,25,110,104,0
6,46,0,0,0,0,106,102,0
191,72,25,9,26,8,86,96,1
42,16,6,4,1,9,83,103,1
146,69,40,24,38,26,102,109,1
143,129,2,1,1,2,132,125,0
37,121,4,7,3,10,94,92,0
200,109,30,42,35,37,115,90,0
15,188,12,25,21,15,83,100,1
103,117,0,0,0,0,103,107,1
27,151,9,10,16,5,111,102,0
24,36,22,5,9,17,103,86,0
186,60,34,15,17,27,123,118,0
131,180,36,33,36,34,108,110,1
132,160,20,21,19,22,111,120,1
165,13,13,28,29,11,103,118,1
32,25,1,2,1,2,87,81,0
186,207,4,3,5,2,101,99,0
175,42,11,10,11,9,115,117,1
45,12,29,22,35,13,104,103,0
105,140,8,7,8,6,105,106,1
97,62,12,39,17,35,92,99,1
149,205,1,1,1,1,73,100,1
173,110,45,17,15,49,108,105,0
124,173,0,0,0,0,81,89,1
168,63,12,20,12,20,105,96,0
2,23,29,18,28,19,101,111,1
136,12,4,2,6,1,114,118,1
158,67,10,10,12,6,80,113,1
54,103,11,18,16,12,95,89,0
108,45,17,28,25,21,103,111,1
96,68,5,8,8,7,96,116,1
41,69,23,21,26,19,79,76,0
142,86,10,2,8,6,114,97,0
114,205,14,50,40,24,97,123,1
42,49,1,3,3,1,92,86,0
190,106,43,30,32,41,94,92,0
11,100,5,5,7,3,78,91,1
83,139,8,1,2,6,106,111,1
194,187,46,33,45,34,89,111,1
88,39,15,30,9,35,109,106,0
42,70,15,17,20,11,89,81,0
58,156,17,52,17,50,87,101,1
44,37,30,39,29,39,110,91,0
130,200,29,36,26,40,77,100,1
29,97,29,31,15,46,112,121,1
57,64,7,16,7,13,100,108,1
45,136,32,23,26,27,93,111,1
89,47,45,26,35,35,111,99,0
112,70,17,20,22,18,96,104,1
18,93,7,23,13,21,109,86,0
90,167,5,3,3,5,104,97,0
1,97,17,5,4,16,98,88,0
87,33,25,21,20,28,107,103,0
36,169,2,4,1,5,86,107,1
124,173,2,2,2,2,82,93,1
21,54,2,1,0,4,75,101,1
53,46,18,24,26,15,117,106,0
8,90,17,27,30,18,80,93,1
191,44,45,18,26,36,92,95,1
186,88,32,11,11,30,103,109,1
102,95,4,9,6,9,94,91,0
93,32,23,53,38,38,97,90,0
31,120,7,28,27,9,85,101,1
142,177,62,13,46,30,123,110,0
171,192,20,26,27,20,117,121,1
20,200,29,31,23,37,86,109,1
2,91,43,37,20,60,102,84,0
144,13,27,4,22,6,108,109,1
119,112,21,4,12,11,93,99,1
3,155,24,25,18,32,92,86,0
55,1,3,1,1,3,69,77,1
192,157,41,30,14,55,100,107,1
101,108,30,34,27,38,100,116,1
84,98,12,3,1,13,101,105,1
140,147,22,10,26,8,89,115,1
36,10,44,37,32,49,85,114,1
149,142,40,22,48,12,98,106,1
157,87,1,5,4,3,88,101,1
140,154,45,34,42,37,116,118,1
199,73,1,6,7,2,98,106,1
183,57,5,3,4,4,117,123,1
189,168,51,25,27,49,89,87,0
139,202,2,3,3,2,95,101,1
185,164,26,25,14,36,111,105,0
57,92,15,44,18,43,81,92,1
71,24,3,3,3,3,80,92,1
109,116,1,2,1,2,102,99,0
123,109,45,34,38,41,106,105,0
108,157,1,2,0,3,120,109,0
99,17,13,14,14,18,106,99,0
0,47,18,9,17,12,95,103,1
194,54,14,8,7,15,70,88,1
37,4,14,16,22,9,96,82,0
169,120,14,24,30,10,93,108,1
4,205,39,24,38,23,105,116,1
118,146,44,16,37,23,77,92,1
168,2,0,0,0,0,87,93,1
88,130,7,12,10,10,92,99,1
168,56,17,30,19,26,80,89,1
11,4,1,1,1,1,96,99,1
207,74,27,6,17,16,112,114,1
85,71,29,11,20,19,114,121,1
53,6,1,3,3,1,117,104,0
64,3,13,15,12,17,85,79,0
129,45,33,28,36,25,93,116,1
62,69,4,9,9,4,84,93,1
36,183,4,11,11,5,95,114,1
192,178,42,36,40,38,93,103,1
156,114,7,16,5,17,100,94,0
58,25,13,45,24,34,74,94,1
6,46,31,34,41,25,80,100,1
36,43,19,22,15,30,85,79,0
17,64,14,21,16,17,91,112,1
61,103,20,49,41,29,90,123,1
189,49,47,23,43,26,101,108,1
146,55,15,8,18,8,78,77,0
73,45,8,2,3,4,93,106,1
100,51,2,1,2,1,98,83,0
1,15,45,14,22,37,100,94,0
136,45,28,30,35,25,95,100,1
63,161,23,38,21,39,98,71,0
117,145,50,25,29,47,92,98,1
35,16,38,28,23,45,119,82,0
12,185,27,10,21,19,91,77,0
159,166,36,36,20,52,113,116,1
91,133,7,10,9,10,81,87,1
149,170,26,14,16,23,117,108,0
138,0,6,2,3,3,90,120,1
29,15,10,11,4,20,80,88,1
67,20,47,31,35,42,105,102,0
22,195,22,12,9,27,102,84,0
37,18,0,1,0,2,102,90,0
48,97,2,4,0,6,99,96,0
67,20,39,29,33,35,87,75,0
138,131,8,15,17,8,95,108,1
64,169,26,22,16,32,101,109,1
199,26,26,44,37,33,84,92,1
86,18,34,41,29,47,98,99,1
38,178,12,34,26,22,79,91,1
165,172,24,57,31,49,104,129,1
138,145,19,23,16,26,109,113,1
90,29,20,12,13,18,93,90,0
156,65,19,51,42,30,83,94,1
12,19,32,12,25,21,114,106,0
97,29,7,26,13,20,118,119,1
72,37,58,19,36,41,114,111,0
24,3,9,0,4,3,94,110,1
14,47,17,30,24,22,106,124,1
85,17,15,5,10,10,110,95,0
45,157,44,32,16,59,107,100,0
187,96,4,8,3,7,86,89,1
106,190,14,14,12,16,99,120,1
88,34,22,30,22,28,106,88,0
11,72,0,0,0,0,97,89,0
61,166,1,1,2,1,108,111,1
10,148,26,40,47,20,80,102,1
38,143,1,8,10,0,99,107,1
156,58,19,53,18,56,113,111,0
13,102,6,1,2,5,105,94,0
130,144,0,1,1,0,81,110,1
160,181,8,13,12,10,81,99,1
207,193,2,1,1,2,108,110,1
13,88,51,29,39,41,121,124,1
22,174,15,6,14,9,98,87,0
163,25,8,5,5,7,106,83,0
57,197,5,5,3,6,98,135,1
207,137,4,1,3,2,100,86,0
113,183,8,6,8,5,101,112,1
206,192,61,12,41,32,101,87,0
135,51,3,6,2,7,102,100,0
115,122,12,28,28,12,93,113,1
73,157,33,28,12,50,106,77,0
120,134,27,7,11,25,101,112,1
98,16,3,20,7,21,68,100,1
64,36,35,26,31,30,97,101,1
86,37,11,13,10,12,95,91,0
169,141,27,48,46,29,69,102,1
44,128,13,26,31,12,90,89,0
132,195,31,28,16,42,85,96,1
135,58,24,36,13,48,89,83,0
116,144,31,45,63,14,107,121,1
142,11,3,2,2,3,105,97,0
118,41,11,2,4,7,97,88,0
116,67,6,15,14,7,110,124,1
134,155,11,24,13,19,99,110,1
172,27,18,27,23,22,111,115,1
22,153,10,4,10,7,98,96,0
13,88,42,18,28,34,92,120,1
203,147,43,12,39,17,116,90,0
114,198,16,56,38,34,88,110,1
10,85,9,13,16,6,107,114,1
25,58,21,33,12,41,106,95,0
114,18,10,40,20,31,112,101,0
186,165,51,25,22,55,123,116,0
165,207,9,22,25,6,98,119,1
56,182,12,13,12,12,103,125,1
96,61,5,11,6,11,108,127,1
82,89,8,6,9,4,95,104,1
112,189,23,41,44,21,77,92,1
104,146,18,15,19,11,95,103,1
140,9,27,17,13,32,108,95,0
48,22,27,26,31,21,104,112,1
96,187,13,32,23,24,93,107,1
111,195,25,31,14,41,90,99,1
178,171,10,7,6,12,98,112,1
33,164,10,18,12,16,101,95,0
189,30,2,1,2,0,108,90,0
184,11,23,11,19,16,105,93,0
73,5,44,30,36,36,102,100,0
162,64,37,28,37,27,121,113,0
4,184,30,19,33,15,90,101,1
144,207,60,14,57,16,110,98,0
182,119,7,7,11,4,98,120,1
112,49,13,11,19,7,91,94,1
139,132,18,23,21,22,92,99,1
141,120,25,15,29,10,121,127,1
179,193,31,43,41,34,90,99,1
113,24,8,7,12,1,84,98,1
33,73,30,42,42,30,90,101,1
189,105,14,5,11,12,94,99,1
150,143,43,26,63,7,98,114,1
31,85,2,3,4,3,95,118,1
207,144,0,0,0,0,129,100,0
140,2,26,15,25,16,87,103,1
142,37,46,11,24,33,108,110,1
67,123,4,2,6,1,112,102,0
136,157,16,20,8,30,86,74,0
181,153,29,25,35,20,112,107,0
70,189,11,5,14,3,93,83,0
193,186,24,17,31,10,110,105,0
141,85,20,13,24,7,123,114,0
39,46,20,60,51,29,105,114,1
44,135,15,27,16,28,99,90,0
122,38,33,12,11,33,106,116,1
19,26,18,15,18,14,82,94,1
118,139,19,5,8,13,119,116,0
5,66,19,12,21,13,115,113,0
38,199,12,35,17,28,103,105,1
137,116,22,15,11,25,94,92,0
40,54,46,16,33,31,86,89,1
65,114,44,30,16,58,113,99,0
85,24,48,21,51,20,83,84,1
165,137,6,14,13,9,105,112,1
121,177,37,29,42,25,115,119,1
70,9,17,9,7,23,102,94,0
138,159,30,38,33,33,97,108,1
14,0,0,2,0,1,91,101,1
187,21,12,17,13,14,104,90,0
182,196,21,14,9,25,79,88,1
203,140,2,1,1,2,87,97,1
184,177,36,17,36,20,100,111,1
15,55,2,4,3,2,73,96,1
193,151,22,15,23,14,106,115,1
110,28,13,43,21,34,88,94,1
83,41,2,3,3,2,98,79,0
150,129,22,13,15,22,109,98,0
154,119,30,30,43,16,105,122,1
31,3,4,16,8,10,78,74,0
22,90,23,15,26,15,94,107,1
148,92,3,1,2,2,90,98,1
54,47,23,26,25,24,103,117,1
83,41,2,1,1,2,91,93,1
46,165,40,22,20,42,106,109,1
147,168,55,26,28,53,112,108,0
200,6,16,24,19,21,99,107,1
74,6,39,36,36,39,104,106,1
198,100,7,7,9,5,80,83,1
184,149,36,16,34,19,95,110,1
67,95,30,20,19,32,94,102,1
185,94,15,14,16,12,101,104,1
105,182,25,18,22,21,105,95,0
46,39,43,25,13,54,98,95,0
170,107,27,52,29,50,111,122,1
67,13,0,0,0,0,105,116,1
74,123,13,14,16,11,110,108,0
6,34,13,11,11,12,97,108,1
4,11,27,15,21,20,94,108,1
126,105,33,46,54,25,109,118,1
84,203,57,15,55,17,88,86,0
71,183,8,7,10,5,84,113,1
123,20,6,4,5,5,88,104,1
121,177,15,16,21,10,107,112,1
97,41,11,36,25,22,76,88,1
31,162,7,25,19,12,100,116,1
24,85,54,25,53,25,86,98,1
119,35,14,4,11,5,117,111,0
94,12,19,14,21,9,79,104,1
143,26,22,0,12,7,131,123,0
139,111,20,32,25,30,97,94,0
0,21,3,0,0,3,84,89,1
100,93,0,1,0,1,105,98,0
36,64,3,3,3,3,104,103,0
167,139,6,14,6,12,90,93,1
103,40,13,7,16,4,89,105,1
82,54,3,0,0,3,82,86,1
176,190,28,21,26,21,110,96,0
106,169,21,21,15,27,125,117,0
175,203,12,15,20,8,91,129,1
126,189,28,31,39,19,85,91,1
93,4,13,27,26,12,120,114,0
190,148,5,5,7,3,106,102,0
148,50,27,13,15,24,109,95,0
154,63,17,22,14,26,103,108,1
18,11,31,49,51,29,97,109,1
12,52,7,1,4,5,90,84,0
168,49,17,31,29,15,81,120,1
204,127,3,0,0,3,92,103,1
69,41,2,3,3,2,80,83,1
139,195,18,25,11,34,101,92,0
69,62,35,25,22,39,109,87,0
2,133,29,20,28,22,93,89,0
161,168,21,40,21,42,112,121,1
113,3,21,22,22,21,95,86,0
154,175,27,29,25,29,103,99,0
158,207,22,55,60,17,102,95,0
163,107,10,6,7,8,97,122,1
95,13,0,2,2,0,99,105,1
37,191,21,30,38,13,86,95,1
182,154,45,36,44,37,95,99,1
130,200,7,6,2,10,101,113,1
121,128,0,0,0,0,89,106,1
126,42,6,9,8,7,78,96,1
71,50,12,11,6,16,106,111,1
157,5,11,45,28,26,115,126,1
55,8,18,9,10,15,99,84,0
1,55,2,3,3,2,78,79,1
36,31,27,29,11,46,107,98,0
204,3,46,16,35,28,104,96,0
41,69,3,1,1,3,86,87,1
24,99,1,1,1,1,85,63,0
12,38,51,20,19,51,95,104,1
28,152,10,16,21,7,98,79,0
167,139,17,30,19,26,108,111,1
17,57,26,46,15,57,98,123,1
31,127,13,54,43,24,115,120,1
158,46,17,35,31,18,107,113,1
135,4,12,23,25,10,97,77,0
177,198,1,1,1,0,109,104,0
64,113,34,26,31,30,111,104,0
45,73,2,2,2,2,83,110,1
167,132,6,13,10,7,93,96,1
11,58,19,15,4,28,92,95,1
47,82,18,12,23,9,98,106,1
159,82,6,4,6,4,96,123,1
141,148,41,24,45,20,98,111,1
51,18,10,46,23,34,121,115,0
67,74,38,26,35,29,99,105,1
200,116,20,33,20,33,122,106,0
83,22,35,12,28,19,90,105,1
23,105,26,18,27,18,101,102,1
46,102,3,3,1,5,93,118,1
150,38,13,10,7,15,105,100,0
89,21,29,16,16,25,111,96,0
160,111,29,27,25,32,114,90,0
82,138,15,8,8,14,106,84,0
95,144,24,44,53,14,92,122,1
97,174,9,31,23,20,98,107,1
84,203,2,2,2,2,104,114,1
90,29,16,11,12,14,99,94,0
105,119,24,16,30,8,97,117,1
157,59,2,14,0,18,91,103,1
149,51,46,25,14,57,111,80,0
47,14,8,9,6,10,125,116,0
140,196,23,15,13,26,116,112,0
104,153,0,1,1,0,100,104,1
144,193,20,3,16,8,89,110,1
163,44,5,5,3,5,118,114,0
205,135,34,21,20,34,81,90,1
129,143,34,31,57,6,112,128,1
110,201,9,28,30,6,91,94,1
111,125,18,19,18,18,122,110,0
33,185,19,25,22,22,98,102,1
126,182,1,1,2,0,95,85,0
36,120,10,21,25,6,95,93,0
123,151,25,17,28,14,98,120,1
5,33,38,38,32,44,102,98,0
206,157,45,9,11,44,119,113,0
194,103,21,16,20,15,96,87,0
188,132,3,3,3,3,85,94,1
15,48,4,18,7,13,86,113,1
51,4,14,59,44,29,80,111,1
82,61,57,24,22,59,97,79,0
174,146,8,6,7,4,89,91,1
181,1,28,25,42,12,99,93,0
26,157,10,5,2,13,107,103,0
204,31,16,4,5,16,109,77,0
116,74,8,19,14,14,92,84,0
13,144,29,10,34,6,91,126,1
26,73,35,30,37,29,75,104,1
189,23,19,8,17,13,83,88,1
34,158,33,34,20,48,107,103,0
115,171,7,8,6,10,101,91,0
180,7,27,31,10,46,124,119,0
45,206,11,8,16,4,105,108,1
110,173,17,54,49,21,96,104,1
118,22,40,14,33,21,98,103,1
121,37,1,2,1,1,85,116,1
148,3,29,15,21,20,112,95,0
189,98,47,22,25,44,94,107,1
198,170,5,4,6,4,106,100,0
159,194,33,32,39,30,95,100,1
173,124,47,19,37,29,101,104,1
170,114,7,5,3,8,113,101,0
107,121,1,0,0,2,91,102,1
202,111,12,7,8,10,79,87,1
126,182,25,24,27,24,103,118,1
67,88,42,29,35,36,101,84,0
47,96,14,9,6,15,101,95,0
101,94,0,0,0,0,88,87,0
82,0,30,11,26,13,96,99,1
100,72,25,11,28,8,89,120,1
25,72,15,28,34,8,91,110,1
99,24,7,8,14,1,73,93,1
99,197,15,17,15,18,102,96,0
66,26,45,21,36,31,101,94,0
35,91,1,2,2,2,107,68,0
